DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
4,88,B,frag,179.0,answ,"
worldwide Master card
",closure,creditcard,positive,,,
4,100,B,decl,195.0,answ,"
i certainly do
",closure,,positive,,,
4,109,A,yes,206.0,answ,"
yes
",closure,,,,,
6,4,B,yes,7.0,answ,"
yes
",closure,,,,,
6,6,B,no,9.0,answ,"
no
",closure,,,,,
6,10,B,frag,13.0,answ,"
er Friday the ninth of October
",closure,month-day-date,positive,,,
6,12,B,frag,15.0,answ,"
14 19
",closure,enum,positive,,,
6,14,B,frag,17.0,answ,"
erm ",closure,day-location-departure-time,positive,pause,,
6,14,B,frag,17.0,answ,"
erm ",closure,day-location-departure-time,positive,pause,,
6,19,A,frag,26.0,answ,"
the 15 20 is the same
",closure,enum,positive,,,
6,21,A,frag,30.0,answ,"
39 pounds 50
",closure,fare,positive,,,
6,28,B,frag,42.0,direct,"
non smoking
",closure,seat,positive,,,
6,30,B,no,44.0,direct,"
no
",closure,,,,,
6,36,B,frag,55.0,answ,"
{surname}%13%8%14%11%13%8%18%25 {letter}%13 {letter}%8 {letter}%14 {letter}%11 {letter}%13 {letter}%8 {letter}%18 {letter}%25
",closure,spell-name,positive,,,
6,38,B,frag,57.0,answ,"
{letter}%25 {letter}%14
",closure,enum-spell,positive,,,
6,40,B,frag,59.0,answ,"
0 1 double 4 8
",closure,enum,positive,,,
6,46,B,frag,65.0,answ,"
{letter}%11 {letter}%23 {letter}4
",closure,enum-spell,positive,,,
6,55,A,frag,78.0,answ,"
switch is fine
",closure,number-creditcard,positive,,,
7,2,B,frag,4.0,direct,"
er Wolverhampton to Euston please
",closure,to-location,positive,,,
7,4,B,decl,8.0,answElab,"
i do
",closure,,positive,,,
7,6,B,no,10.0,answ,"
no
",closure,,,,,
7,8,B,frag,12.0,answ,"
er just one
",closure,number,positive,,,
7,10,B,decl,14.0,answ,"
it's the erm the sixth of October ",closure,month-date,positive,pause,,
7,14,B,decl,27.0,direct,"
it's ",closure,time-location,positive,overlap,type,end
7,29,A,yes,47.0,answ,"
yes
",closure,,,,,
7,32,B,decl,51.0,answ,"
it's em {surname}%14%18%18%16 {letter}%14 {letter}%18 {letter}%18 {letter}%16
",closure,spell-name,positive,,,
7,34,B,decl,53.0,answ,"
it's {letter}%0 for %alpha {letter}%15 for %alpha
",closure,enum-spell,positive,,,
7,44,B,frag,68.0,answ,"
is 0 1 9 8 0
",closure,enum,positive,,,
7,52,B,decl,79.0,answ,"
it's {letter}%1 {letter}%25 9 ",closure,enum-spell,positive,pause,,
7,58,B,decl,86.0,answ,"
it's Visa
",closure,creditcard,positive,,,
8,6,B,yes,9.0,answ,"
yes
",closure,,,,,
8,8,B,no,11.0,answ,"
no
",closure,,,,,
8,10,B,frag,13.0,answ,"
just myself
",closure,,positive,,,
8,12,B,frag,15.0,direct,"
er tomorrow ",closure,day,positive,pause,,
8,14,B,frag,19.0,answ,"
erm early morning
",closure,time,positive,,,
8,15,A,frag,25.0,answ,"
4 13 arriving at 8 30
",closure,time-arrival,positive,,,
8,18,B,decl,29.0,answ,"
it will be later that day
",closure,day,positive,,,
8,22,B,yes,35.0,answ,"
yes
",closure,,,,,
8,28,B,frag,47.0,direct,"
non smoking please
",closure,seat,positive,,,
8,38,B,frag,68.0,answ,"
{surname}%16%1%10 {letter}%16 {letter}%1 {letter}%10
",closure,spell-name,positive,,,
8,43,A,yes,74.0,answ,"
yes
",closure,,,,,
8,60,B,frag,100.0,answ,"
company name is {letter}%14 {letter}%1 {letter}%14
",closure,spell-name,positive,,,
8,64,B,frag,106.0,answ,"
er ",closure,enum,positive,pause,,
9,18,B,no,35.0,answ,"
no
",closure,,,,,
9,38,B,frag,72.0,answ,"
er {letter}%18 for %alpha
",closure,enum-spell,positive,,,
10,4,B,frag,7.0,answ,"
er credit card
",closure,creditcard,positive,,,
10,6,B,frag,10.0,answElab,"
i don't
",closure,,negative,,,
10,8,B,frag,12.0,answ,"
just one
",closure,number,positive,,,
10,10,B,frag,14.0,direct,"
er next er next Friday ",closure,day,positive,pause,,
10,24,B,q-wh,35.0,reqInfo,"
er on er well... when's the last train on the Sunday
",closure,day-time,positive,,,
11,6,B,yes,12.0,answ,"
yes
",closure,,,,,
11,8,B,yes,15.0,answ,"
yes
",closure,,,,,
11,10,B,frag,18.0,answElab,"
i don't
",closure,,negative,,,
11,14,B,frag,24.0,answ,"
erm about 9 o clock
",closure,time,positive,,,
11,19,A,frag,31.0,inform,"
the earlier trains are all booked up now
",closure,avail,positive,,,
11,21,A,no,35.0,answ,"
no
",closure,,,,,
11,28,B,frag,49.0,answ,"
",closure,enum,positive,pause,,
11,33,A,frag,59.0,answ,"
22 45 quarter to 11 in the evening
",closure,time,positive,,,
11,37,A,frag,69.0,answ,"
10 35
",closure,enum,positive,,,
11,46,B,decl,87.0,answ,"
mm it's {surname}%0%12%7%10%22
",closure,name,positive,,,
11,50,B,frag,94.0,confirm,"
7 15 a m from Birmingham New Street and leaving London Euston at 10 35 a m on Sunday
",closure,time-location-day-departure-from,positive,,,
11,52,B,frag,97.0,thank,"
thank you
",closure,,,,,
11,54,B,frag,99.0,answ,"
em 0 1 4 0
",closure,enum,positive,,,
11,58,B,frag,103.0,answ,"
%1 %18 6 3 %24 %9
",closure,enum,positive,,,
11,62,B,frag,110.0,direct,"
non smoking please
",closure,seat,positive,,,
11,64,B,frag,112.0,answ,"
em facing towards the journey
",closure,journey-seat,positive,,,
12,2,B,decl,4.0,direct,"
it's er ",closure,location,positive,pause,,
12,2,B,decl,4.0,direct,"
it's er ",closure,location,positive,pause,,
12,6,B,yes,9.0,answ,"
yes
",closure,,,,,
12,14,B,decl,19.0,direct,"
i'd like this to be processed before 2
",closure,preference,positive,,,
12,16,B,yes,26.0,answ,"
yeah
",closure,,,,,
12,23,A,yes,37.0,answ,"
",closure,,,overlap,type,start
12,25,A,frag,39.0,answ,"
",closure,fare-railcard,positive,pause,,
12,25,A,frag,39.0,answ,"
",closure,fare-railcard,positive,pause,,
12,30,B,frag,46.0,direct,"
non smoking please
",closure,seat,positive,,,
12,32,B,frag,48.0,direct,"
em a table would be good
",closure,,positive,,,
12,42,B,decl,61.0,reqInfo,"
it's 8 hours isn't it
",closure,enum,negative,,,
12,50,B,frag,76.0,expressWish,"
i don't want to run out of time ",closure,preference-time,negative,pause,length,2s
12,53,A,frag,82.0,answElab,"
30 pounds seventy
",closure,fare,positive,,,
12,82,B,frag,135.0,echo,"
17 14
",closure,enum,positive,,,
12,105,A,decl,193.0,inform,"
the fare's going to be 30 pounds 70
",closure,fare,positive,,,
12,108,B,frag,197.0,confirm,"
going out
",closure,,positive,,,
12,116,B,frag,211.0,direct,"
",closure,,positive,overlap,type,start
12,126,B,frag,232.0,answ,"
is {surname}o'Dowd {letter}%22 apostrophe {letter}%20 {letter}%22 {letter}%10 {letter}%20 {letter}%24 {letter}%16
",closure,spell-name,positive,,,
12,128,B,frag,235.0,answ,"
is erm {letter}%12 for %alpha
",closure,enum-spell,positive,,,
12,131,A,frag,238.0,echo,"
0 1 4 7
",closure,enum,positive,,,
12,138,B,frag,245.0,answ,"
{letter}%24 21 1 {letter}%12 {letter}%14
",closure,enum-spell,positive,,,
13,2,B,frag,4.0,direct,"
erm from Durham to Leeds please
",closure,to-location-from,positive,,,
13,6,B,yes,9.0,answ,"
yes
",closure,,,,,
13,10,B,yes,13.0,answ,"
yes
",closure,,,,,
13,12,B,no,16.0,answ,"
no
",closure,,,,,
13,18,B,yes,25.0,direct,"
yes
",closure,,,,,
13,20,B,frag,30.0,direct,"
erm 6 53 please
",closure,enum,positive,,,
13,24,B,decl,37.0,answ,"
i would like to come home about fiveish
",closure,preference-number,positive,,,
13,47,A,frag,70.0,answ,"
14 50
",closure,enum,positive,,,
13,51,A,frag,76.0,reqInfo,"
",closure,day,negative,pause,length,2s
13,60,B,decl,90.0,direct,"
the Wednesday please
",closure,day,positive,,,
13,66,B,frag,99.0,direct,"
er non smoking please
",closure,seat,positive,,,
13,79,A,decl,118.0,answ,"
we'll post the tickets out to the credit card holder's address
",closure,creditcard-journey-address,positive,,,
13,80,B,decl,121.0,confirm,"
they come through the post
",closure,,positive,,,
13,84,B,decl,127.0,answ,"
it's {surname}%18%15%7%11%10%7
",closure,name,positive,,,
13,88,B,decl,135.0,answ,"
it's {letter}%24
",closure,spell,positive,,,
13,92,B,frag,139.0,answ,"
0 1 8 double 6
",closure,enum,positive,,,
13,98,B,frag,146.0,answ,"
{letter}%1 {letter}%7 8 8 8 {letter}%7 {letter}%5
",closure,enum-spell,positive,,,
13,132,B,yes,192.0,answ,"
yes
",closure,,,,,
13,145,A,decl,206.0,answ,"
what i've actually managed to do is book you a table seat
",closure,booking,positive,,,
14,4,B,decl,7.0,answ,"
i do
",closure,,positive,,,
14,10,B,yes,14.0,answ,"
yes
",closure,,,,,
14,13,A,decl,19.0,answ,"
",closure,,positive,pause,,
14,13,A,decl,22.0,informIntent,"
we'll try Wrexham Central
",closure,location,positive,,,
14,16,B,no,27.0,answ,"
no
",closure,,,,,
14,24,B,frag,35.0,direct,"
about 11 15
",closure,enum,positive,,,
14,30,B,decl,49.0,inform,"
i'm actually coming back by car
",closure,,positive,,,
14,33,A,yes,56.0,answ,"
yes
",closure,,,,,
14,44,B,yes,74.0,direct,"
yes please
",closure,,,,,
14,50,B,frag,85.0,answ,"
not really ",closure,,negative,pause,,
14,64,B,frag,112.0,confirm,"
1 2 4
",closure,enum,positive,,,
14,68,B,frag,118.0,answ,"
er {surname}%21%23%0%11%2%23%0%12%21%9 {letter}%21 {letter}%23 {letter}%0 {letter}%11 {letter}%2 {letter}%23 {letter}%0 {letter}%12 {letter}%21 {letter}%9
",closure,spell-name,positive,,,
14,76,B,frag,126.0,answ,"
is 0 1 5 8
",closure,enum,positive,,,
14,82,B,frag,132.0,answ,"
er %12 8 ",closure,enum,positive,pause,,
14,86,B,decl,138.0,answ,"
i am
",closure,time,positive,,,
14,88,B,decl,144.0,inform,"
we've done this before over the over the phone with a company credit card
",closure,creditcard,positive,,,
14,104,B,frag,171.0,answ,"
{letter}W {letter}I {letter}Z {letter}Z
",closure,spell,positive,,,
15,8,B,decl,15.0,answElab,"
i've already spoken to somebody earlier
",closure,,positive,,,
15,10,B,frag,18.0,answ,"
5 adults and 4 children ",closure,fare,positive,pause,,
15,12,B,yes,27.0,answ,"
er yes ",closure,,,pause,,
15,20,B,frag,43.0,answ,"
15 35
",closure,enum,positive,,,
15,31,A,frag,61.0,refer,"
they ",closure,,positive,pause,,
15,31,A,frag,61.0,refer,"
they ",closure,,positive,pause,,
15,70,B,decl,124.0,answElab,"
i do
",closure,,positive,,,
15,71,A,q-yn,127.0,reqInfo,"
is he there just now
",closure,,positive,,,
15,78,B,frag,143.0,hold,"
one second ",closure,number,positive,event,type,tape_cuts_off
16,12,B,no,19.0,answ,"
no
",closure,,,,,
16,14,B,yes,21.0,answ,"
yeah
",closure,,,,,
16,20,B,frag,28.0,answ,"
8 a m 8 a m
",closure,time,positive,,,
16,23,A,decl,36.0,answ,"
that's the super advance
",closure,fare,positive,,,
16,25,A,decl,43.0,raiseIssue,"
i don't know what you super saver
",closure,fare,negative,,,
16,31,A,decl,58.0,answ,"
",closure,time-journey,positive,pause,length,2s
16,36,B,frag,66.0,answ,"
erm 17 30
",closure,enum,positive,,,
16,38,B,yes,69.0,direct,"
yes please
",closure,,,,,
16,40,B,q-yn,73.0,reqInfo-thirdParty,"
does Stephen actually smoke ",closure,,positive,pause,,
16,40,B,q-yn,73.0,reqInfo-thirdParty,"
does Stephen actually smoke ",closure,,positive,event,content,background voice says no
16,62,B,frag,111.0,answ,"
",closure,,positive,pause,,
16,70,B,frag,123.0,answ,"
{letter}%11 {letter}%15 16
",closure,enum-spell,positive,,,
16,74,B,frag,131.0,answ,"
em {letter}%0 {letter}%16 {letter}%17 {letter}%24 {letter}%23 Limited
",closure,enum-spell,positive,,,
16,76,B,yes,134.0,answ,"
yeah
",closure,,,,,
16,80,B,frag,138.0,answ,"
{letter}%24 {letter}%23 limited
",closure,enum-spell,positive,,,
16,117,A,decl,187.0,answ,"
my name's Sandra {surname}%20%22%1%0%0
",closure,name,positive,,,
17,4,B,yes,7.0,answ,"
yes
",closure,,,,,
17,6,B,frag,9.0,answ,"
er debit card
",closure,creditcard,positive,,,
17,8,B,frag,11.0,answ,"
just one
",closure,number,positive,,,
17,10,B,frag,14.0,answElab,"
i don't
",closure,,negative,,,
17,12,B,decl,16.0,inform,"
i... it's just a single ticket
",closure,fare-journey,positive,,,
17,42,B,frag,62.0,direct,"
non smoking please
",closure,seat,positive,,,
17,44,B,frag,65.0,direct,"
er ",closure,,positive,pause,length,2s
17,54,B,decl,81.0,answ,"
it's er {letter}%20 {letter}%13
",closure,enum-spell,positive,,,
17,64,B,frag,91.0,answ,"
{letter}%20 for %alpha
",closure,enum-spell,positive,,,
18,2,B,decl,4.0,informIntent,"
i just have a question first before i i purchase my ticket ",closure,fare-journey,positive,pause,,
18,25,A,yes,53.0,answ,"
yeah
",closure,,,,,
18,27,A,decl,58.0,answElab,"
that's ",closure,fare,positive,unclear,length,2 syllables
18,27,A,decl,58.0,answElab,"
that's ",closure,fare,positive,pause,,
18,31,A,yes,71.0,accept,"
yes
",closure,,,,,
18,34,B,frag,81.0,answ,"
Friday erm this Friday which is the
",closure,day,positive,,,
18,46,B,frag,108.0,answ,"
erm non smoking please
",closure,seat,positive,,,
18,50,B,frag,113.0,answ,"
{letter}%1 {letter}%5
",closure,enum-spell,positive,,,
18,74,B,decl,158.0,answElab,"
and the code is {letter}%16 {letter}%17 3 ",closure,enum-spell,positive,pause,,
18,88,B,decl,178.0,answ,"
it's a Mastercard
",closure,,positive,,,
18,104,B,decl,206.0,answElab,"
i do
",closure,,positive,,,
18,114,B,frag,223.0,thank,"
thank you
",closure,,,,,
19,2,B,decl,4.0,direct,"
it's from London Euston to Birmingham International
",closure,to-location-from,positive,,,
19,4,B,decl,7.0,answ,"
i do
",closure,,positive,,,
19,6,B,decl,10.0,answ,"
it's Saturday October the thirty first
",closure,month-day,positive,,,
19,10,B,frag,14.0,answ,"
2 adults
",closure,enum,positive,,,
19,14,B,frag,20.0,answ,"
er 9 05
",closure,enum,positive,,,
19,18,B,frag,25.0,direct,"
leaving ",closure,location-departure-time,positive,pause,,
19,20,B,decl,27.0,answ,"
that's the same day
",closure,day,positive,,,
19,32,B,frag,52.0,answ,"
non smoking please
",closure,seat,positive,,,
19,38,B,decl,65.0,answ,"
it's {surname}%17%9%17%17%9%1%15%9%1%12 {letter}%17 {letter}%9 double {letter}%17
",closure,spell-name,positive,,,
19,46,B,frag,73.0,answ,"
is {letter}%15
",closure,spell,positive,,,
19,50,B,frag,78.0,answ,"
is 0 1 6 3
",closure,enum,positive,,,
19,56,B,frag,84.0,answ,"
is {letter}%23 {letter}%11 5
",closure,enum-spell,positive,,,
19,76,B,decl,113.0,answElab,"
i do
",closure,,positive,,,
20,6,B,decl,13.0,answ,"
it's a debit card
",closure,creditcard,positive,,,
20,8,B,yes,15.0,answ,"
er yeah
",closure,,,,,
20,10,B,decl,18.0,answ,"
it's for 2 yeah
",closure,enum,positive,,,
20,12,B,frag,20.0,direct,"
erm sort of like afternoonish early afternoon ",closure,time,positive,pause,,
20,20,B,no,36.0,answ,"
erm no
",closure,,,,,
20,23,A,decl,46.0,inform,"
that is subject to availability ",closure,avail,positive,backchannel,content,right
21,8,B,yes,14.0,answ,"
yes
",closure,,,,,
21,10,B,frag,16.0,answ,"
erm ",closure,time,positive,pause,,
21,16,B,frag,31.0,answElab,"
i don't
",closure,,negative,,,
21,32,B,frag,56.0,direct,"
erm non smoking please
",closure,seat,positive,,,
21,44,B,frag,76.0,answ,"
{surname}%18%15%20%18%13 {letter}%18 {letter}%15 {letter}%20 {letter}%18 {letter}%13
",closure,spell-name,positive,,,
21,54,B,frag,88.0,answ,"
erm {letter}%10 24
",closure,enum-spell,positive,,,
21,60,B,decl,95.0,answ,"
er it's a ",closure,creditcard,positive,pause,,
21,72,B,decl,109.0,answ,"
it's yeah
",closure,,positive,,,
22,4,B,decl,8.0,answElab,"
i do
",closure,,positive,,,
22,8,B,no,12.0,answ,"
no
",closure,,,,,
22,10,B,frag,15.0,direct,"
Friday the thirtieth of October
",closure,month-day-date,positive,,,
22,56,B,yes,126.0,direct,"
yeah please
",closure,,,,,
23,4,B,decl,7.0,answ,"
i've got a credit card
",closure,creditcard,positive,,,
23,8,B,no,11.0,answ,"
no
",closure,,,,,
23,15,A,yes,22.0,answ,"
yeah
",closure,,,,,
23,19,A,frag,27.0,inform,"
",closure,time-arrival,positive,pause,length,4s
23,42,B,yes,66.0,direct,"
yes please
",closure,,,,,
23,50,B,frag,81.0,answ,"
{surname}%16%24%1%1 {letter}%16 {letter}%24 double {letter}%1
",closure,spell-name,positive,,,
23,52,B,frag,83.0,answ,"
{letter}%4 {letter}%10
",closure,enum-spell,positive,,,
23,58,B,frag,90.0,answElab,"
5 7 ",closure,enum,positive,pause,,
23,60,B,frag,92.0,answ,"
er {letter}%10 {letter}%24 24 {letter}6 {letter}%10 {letter}%13
",closure,enum-spell,positive,,,
23,64,B,decl,100.0,informIntent-hold,"
i'm just checking it now ",closure,verify,positive,pause,length,7s
23,68,B,frag,110.0,answ,"
Benerdige that's {letter}%16 {letter}%14 {letter}%0 {letter}%14 {letter}%1 {letter}%4 {letter}%5 {letter}%3 {letter}%14 ",closure,,positive,pause,,
23,68,B,frag,110.0,answ,"
Benerdige that's {letter}%16 {letter}%14 {letter}%0 {letter}%14 {letter}%1 {letter}%4 {letter}%5 {letter}%3 {letter}%14 ",closure,,positive,pause,,
23,70,B,decl,112.0,answ,"
it's a Visa
",closure,creditcard,positive,,,
23,82,B,frag,128.0,direct,"
er smoking please
",closure,seat,positive,,,
23,84,B,frag,132.0,direct,"
erm possibly facing forward
",closure,seat,positive,,,
23,95,A,decl,165.0,inform,"
we do say 20 minutes
",closure,time,positive,,,
24,2,B,frag,4.0,direct,"
er a journey from Liverpool to Newcastle
",closure,to-location-from-journey,positive,,,
24,4,B,decl,8.0,answ,"
i do
",closure,,positive,,,
24,6,B,yes,10.0,answ,"
yes please
",closure,,,,,
24,8,B,decl,12.0,answ,"
er i don't ",closure,,negative,pause,length,3s
24,26,B,frag,44.0,answ,"
{surname}%25%18%9%18%25%12%2%7 {letter}%25 {letter}%18 {letter}%9 {letter}%18 {letter}%25 {letter}%12 {letter}%2 {letter}%7
",closure,spell-name,positive,,,
24,28,B,frag,46.0,answ,"
{letter}%12 for %alpha
",closure,enum-spell,positive,,,
24,40,B,frag,68.0,answ,"
{letter}%10 0 5 8 {letter}%12 {letter}%5
",closure,enum-spell,positive,,,
24,48,B,frag,82.0,direct,"
smoking please
",closure,seat,positive,,,
24,54,B,decl,100.0,raiseIssue,"
you just said Saturday the fourth
",closure,day,positive,,,
24,62,B,decl,120.0,answ,"
it's Barclays Connect Visa card ",closure,creditcard,positive,pause,,
24,62,B,decl,121.0,answElab,"
it's a Barclays Connect it's got Visa on it
",closure,creditcard,positive,,,
24,84,B,decl,152.0,answElab,"
i do
",closure,,positive,,,
25,2,B,frag,4.0,direct,"
erm from Euston to Manchester Picadilly please
",closure,to-location-from,positive,,,
25,4,B,frag,7.0,answ,"
credit card
",closure,creditcard,positive,,,
25,6,B,frag,9.0,answ,"
just the 1
",closure,,positive,,,
25,8,B,frag,11.0,answ,"
tomorrow the second
",closure,day,positive,,,
25,12,B,frag,18.0,direct,"
",closure,enum,positive,pause,,
25,16,B,frag,23.0,answ,"
erm tomorrow as well
",closure,day,positive,,,
25,22,B,yes,30.0,answ,"
yes
",closure,,,,,
25,30,B,frag,46.0,direct,"
non smoking please
",closure,seat,positive,,,
25,32,B,frag,50.0,answElab,"
not really
",closure,,negative,,,
25,40,B,decl,64.0,answ,"
erm it's erm %name
",closure,name,positive,,,
26,6,B,decl,10.0,answ,"
i have an Access
",closure,,positive,,,
26,8,B,frag,12.0,answ,"
Saturday the twenty fourth of October
",closure,month-day-date,positive,,,
26,10,B,frag,15.0,answ,"
just for 1 person
",closure,enum,positive,,,
26,12,B,decl,17.0,answ,"
i have an {letter}%9 {letter}%12 {letter}%3 railcard
",closure,enum-spell-railcard,positive,,,
26,16,B,decl,24.0,inform,"
i've just checked these train times
",closure,verify,positive,,,
26,22,B,frag,33.0,answ,"
er 10 35 Taunton ",closure,arrival-location-time-from,positive,pause,,
26,22,B,frag,33.0,answ,"
er 10 35 Taunton ",closure,arrival-location-time-from,positive,pause,length,3s
26,46,B,frag,96.0,direct,"
erm non smoking
",closure,seat,positive,,,
26,48,B,imp,101.0,informIntent-hold,"
let me get it the right way round ",closure,,positive,pause,,
26,50,B,frag,110.0,hold,"
",closure,,positive,pause,,
26,60,B,frag,149.0,answ,"
{letter}%5 for %alpha
",closure,enum-spell,positive,,,
26,64,B,frag,153.0,answ,"
er 4 4 0 1 4 1
",closure,enum,positive,,,
27,4,B,yes,8.0,answ,"
yes
",closure,,,,,
27,10,B,no,16.0,answ,"
er no
",closure,,,,,
27,15,A,decl,25.0,confirm,"
and it's 11 o'clock train from Birmingham arriving in Newton Abbot for 14 02
",closure,location-time-arrival-from,positive,,,
27,18,B,frag,29.0,answ,"
and then on the Thursday
",closure,day,positive,,,
27,20,B,frag,32.0,answ,"
erm er 12 21
",closure,enum,positive,,,
27,30,B,frag,55.0,direct,"
non smoking please
",closure,seat,positive,,,
27,32,B,decl,64.0,inform,"
and she said she was going to put me on a table
",closure,,positive,,,
27,58,B,decl,114.0,answ,"
",closure,spell-name,positive,pause,,
27,60,B,frag,116.0,answ,"
%16 %5
",closure,enum,positive,,,
27,64,B,frag,120.0,answ,"
2 er 0 1 7
",closure,enum,positive,,,
27,86,B,decl,145.0,answ,"
it's a Visa
",closure,creditcard,positive,,,
27,106,B,frag,168.0,echo,"
a pen
",closure,,positive,,,
28,10,B,yes,20.0,answ,"
yes
",closure,,,,,
28,12,B,decl,22.0,answ,"
er er i got er a ",closure,,positive,unclear,length,3 syllables
28,16,B,decl,31.0,answ,"
i have a card here
",closure,,positive,,,
28,20,B,decl,36.0,answ,"
er it's a disabled card
",closure,,positive,,,
28,26,B,q-yn,46.0,reqInfo,"
i... i... is this a Saturday
",closure,day,positive,,,
28,70,B,decl,129.0,answElab,"
",closure,day-enum,positive,pause,length,2s
28,74,B,decl,137.0,inform,"
i've got no idea ",closure,,negative,pause,,
28,80,B,frag,147.0,direct,"
12 o'clock
",closure,time,positive,,,
28,87,A,frag,157.0,answ,"
14 18 in the afternoon
",closure,time,positive,,,
28,100,B,frag,177.0,answElab,"
non smoking love
",closure,seat,positive,,,
28,120,B,no,202.0,answ,"
no no no
",closure,,,,,
28,141,A,frag,232.0,reqInfo,"
after {letter}%11
",closure,spell,positive,,,
28,150,B,frag,244.0,answ,"
0 1 3 1
",closure,enum,positive,,,
28,158,B,frag,252.0,answ,"
{letter}%20 {letter}%0 7
",closure,enum-spell,positive,,,
28,170,B,decl,265.0,answ,"
er it's a connect Barclay Visa
",closure,creditcard,positive,,,
28,172,B,decl,268.0,answ,"
er it's 6 9 3 7
",closure,enum,positive,,,
28,224,B,frag,333.0,refer,"
my wife
",closure,,positive,,,
29,2,B,frag,4.0,direct,"
er Wigan North Western to London Euston please
",closure,to-location,positive,,,
29,4,B,frag,7.0,answ,"
a Switch
",closure,,positive,,,
29,6,B,frag,10.0,answ,"
er two adults please
",closure,number,positive,,,
29,8,B,frag,12.0,answ,"
Saturday the twenty fourth of October
",closure,month-day-date,positive,,,
29,10,B,frag,15.0,direct,"
erm on the 6 34 from Wigan please
",closure,enum-from,positive,,,
29,12,B,yes,17.0,answ,"
yes
",closure,,,,,
29,14,B,frag,21.0,direct,"
erm the same evening
",closure,time,positive,,,
29,26,B,frag,57.0,echo,"
7 34
",closure,enum,positive,,,
29,35,A,decl,74.0,confirm,"
it's the twenty fourth of October
",closure,month-date,positive,,,
29,46,B,frag,87.0,direct,"
non smoking please
",closure,seat,positive,,,
29,58,B,frag,108.0,answ,"
{surname}%14%25%11%23%16 {letter}%14 {letter}%25 {letter}%11 {letter}%23 {letter}%16
",closure,spell-name,positive,,,
29,60,B,frag,110.0,answ,"
{letter}%2 {letter}%21
",closure,enum-spell,positive,,,
29,62,B,decl,112.0,answ,"
it's Miss
",closure,,positive,,,
29,64,B,frag,115.0,answ,"
0 1 0 4 3
",closure,enum,positive,,,
