DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
26,29,A,decl,54.0,informIntent-hold,"
i'll specify Crewe and see what it brings up ",intent,,positive,pause,length,12s
26,33,A,frag,64.0,thank,"
",intent,,,event,type,tape_cuts_off
26,37,A,decl,77.0,inform,"
i'm just making sure it's going to be valid on the kind of ticket ",intent,journey,positive,pause,,
26,37,A,decl,77.0,inform,"
i'm just making sure it's going to be valid on the kind of ticket ",intent,journey,positive,overlap,type,start
26,51,A,decl,116.0,informIntent,"
i'm just going to go over the dates ",intent,date,positive,overlap,type,start
26,53,A,decl,122.0,informIntent,"
i'll put forward facing ",intent,seat,positive,overlap,type,end
27,25,A,decl,40.0,informIntent,"
i'm just going to check to see what's the cheapest fare available to you
",intent,fare-avail-verify,positive,,,
27,124,B,decl,193.0,informIntent,"
i'll send these others back now then
",intent,,positive,,,
28,2,B,decl,6.0,expressWish,"
and i want to go on a value place tomorrow ",intent,day-preference,positive,pause,,
28,15,A,decl,28.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent,fare-avail-journey-verify,positive,backchannel,content,alright
28,15,A,decl,28.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent,fare-avail-journey-verify,positive,backchannel,content,alright alright
28,45,A,decl,83.0,informIntent-hold,"
i'll check Saturday for you ",intent,day-verify,positive,pause,length,4s
28,85,A,decl,154.0,informIntent,"
i'm just selecting that service for you
",intent,,positive,,,
28,132,B,decl,220.0,accept,"
i'm not bothered by that
",intent,,negative,,,
29,17,A,decl,27.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you
",intent,fare-avail-verify,positive,,,
29,21,A,decl,34.0,informIntent-hold,"
i'm just checking that out for you
",intent,verify,positive,,,
29,49,A,decl,92.0,informIntent,"
i'll try and book that for you
",intent,booking,positive,,,
30,10,B,decl,19.0,expressWish,"
i want to come back tomorrow evening ",intent,time-preference-day,positive,pause,,
30,17,A,decl,29.0,informIntent-hold,"
and i'm just checking to see what's your cheapest fare available to you
",intent,fare-avail-verify,positive,,,
30,30,B,decl,50.0,informIntent,"
i'll just turn up at Manchester
",intent,time-location,positive,,,
32,20,B,decl,34.0,expressWish,"
i want to get the cheap fare
",intent,fare-preference,positive,,,
33,21,A,decl,26.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available ",intent,fare-avail-verify,positive,backchannel,content,ok
33,25,A,decl,32.0,informIntent-hold,"
i'm just checking that for you
",intent,verify,positive,,,
33,33,A,decl,48.0,informIntent,"
i'll provisionally book you on the one returning
",intent,return-number-booking,positive,,,
34,8,B,decl,13.0,direct,"
i'd like to travel out on Sunday the fourth of October 
",intent,preference-day-month-date-journey,positive,,,
34,17,A,decl,29.0,informIntent-hold,"
",intent,verify,positive,pause,,
34,27,A,decl,55.0,informIntent-hold,"
i'm just checking that for you ",intent,verify,positive,pause,length,7s
34,27,A,decl,58.0,inform,"
i'm just checking throughout the day when that is available
",intent,day-time-avail-verify,positive,,,
34,56,B,decl,135.0,informIntent,"
i'll get back to that one
",intent,number,positive,,,
35,41,A,decl,65.0,informIntent-hold,"
i'm just going to check ",intent,fare-verify,positive,pause,,
35,111,A,decl,187.0,accept,"
i'm sure we'll find that for you ",intent,,positive,overlap,type,end
36,31,A,decl,59.0,stateIntent,"
i'll just gonna book
",intent,booking,positive,,,
