DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
65,10,B,decl,18.0,stateIntent,"
i won't be returning ",decl,return,negative,punc,type,stop
65,10,B,decl,19.0,stateIntent,"
i'm going up there this afternoon ",intent-decl,location-time,positive,punc,type,stop
65,30,B,decl,57.0,stateIntent,"
then i won't book a ticket ",decl,booking-journey,negative,punc,type,stop
65,30,B,decl,58.0,stateIntent,"
",intent-decl,location-time,positive,pause,,
65,30,B,decl,58.0,stateIntent,"
",intent-decl,location-time,positive,punc,type,stop
66,12,B,decl,28.0,stateIntent,"
i'm going to have to phone you back ",intent-constrain-decl,,positive,punc,type,stop
68,32,B,decl,54.0,stateIntent,"
we'll go for that one then ",intent-preference1-decl,number,positive,punc,type,stop
68,33,A,decl,57.0,stateIntent,"
i'll provisionally book you on the one returning ",intent-decl,booking-number-return,positive,punc,type,stop
68,86,B,decl,155.0,stateIntent,"
i'll spell it to you ",intent-decl,,positive,punc,type,stop
69,15,A,decl,36.0,stateIntent,"
i'm going to check availability once we've established train times ",intent-report-decl,availability-number-verify,positive,punc,type,stop
69,17,A,decl,38.0,stateIntent,"
",intent-benefit-decl,verify,positive,pause,,
69,17,A,decl,38.0,stateIntent,"
",intent-benefit-decl,verify,positive,punc,type,stop
69,34,B,decl,89.0,stateIntent,"
i'm going on Sunday ",decl,day,positive,punc,type,stop
69,56,B,decl,155.0,stateIntent,"
i'll get back to that one ",intent-decl,number,positive,punc,type,stop
