DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
46,67,A,decl,156.0,expressOpinion,"
but it's supposed to be starting ",constrain-decl,location-from,positive,pause,,
46,67,A,decl,156.0,expressOpinion,"
but it's supposed to be starting ",constrain-decl,location-from,positive,punc,type,stop
47,14,B,decl,24.0,expressOpinion,"
that'd be great ",decl,,positive,punc,type,stop
52,14,B,decl,24.0,expressOpinion,"
",opinion-decl,,positive,pause,,
52,14,B,decl,24.0,expressOpinion,"
",opinion-decl,,positive,punc,type,stop
53,51,A,decl,135.0,expressOpinion,"
",constrain-decl,booking,positive,pause,,
53,51,A,decl,135.0,expressOpinion,"
",constrain-decl,booking,positive,punc,type,stop
53,51,A,decl,136.0,expressOpinion,"
",constrain-decl,,positive,pause,,
53,51,A,decl,136.0,expressOpinion,"
",constrain-decl,,positive,punc,type,stop
58,18,B,frag,33.0,expressOpinion,"
think it's 11:41 ",opinion-decl,,positive,punc,type,stop
58,24,B,frag,47.0,expressOpinion,"
",opinion-decl,,positive,pause,length,2s
58,24,B,frag,47.0,expressOpinion,"
",opinion-decl,,positive,punc,type,stop
58,62,B,decl,113.0,expressOpinion,"
i think it's Wynn Mail House ",opinion-decl,,positive,punc,type,stop
59,14,B,decl,32.0,expressOpinion,"
i think it's the 17:20 leaves Newcastle ",opinion-frag,enum-departure,positive,punc,type,level
59,46,B,decl,99.0,expressOpinion,"
",report-opinion-decl,confirm-location-time,positive,pause,,
59,46,B,decl,99.0,expressOpinion,"
",report-opinion-decl,confirm-location-time,positive,punc,type,stop
59,57,A,decl,137.0,expressOpinion,"
",constrain-decl,availability-seat,positive,pause,,
59,57,A,decl,137.0,expressOpinion,"
",constrain-decl,availability-seat,positive,pause,,
59,57,A,decl,137.0,expressOpinion,"
",constrain-decl,availability-seat,positive,punc,type,stop
61,24,B,decl,50.0,expressOpinion,"
it's a new one i think ",opinion-frag,number,positive,punc,type,level
61,52,B,frag,139.0,expressOpinion,"
",frag,,positive,overlap,type,end
61,52,B,frag,139.0,expressOpinion,"
",frag,,positive,punc,type,level
61,52,B,decl,140.0,expressOpinion,"
it doesn't really matter ",decl,,negative,pause,,
61,52,B,decl,140.0,expressOpinion,"
it doesn't really matter ",decl,,negative,pause,,
61,52,B,decl,140.0,expressOpinion,"
it doesn't really matter ",decl,,negative,punc,type,stop
61,52,B,frag,142.0,expressOpinion,"
don't mind that ",decl,,negative,punc,type,stop
63,116,B,decl,235.0,expressOpinion,"
you are very kind ",decl,,positive,punc,type,stop
67,44,B,decl,76.0,expressOpinion,"
i do ",opinion-decl,,positive,pause,,
67,44,B,decl,76.0,expressOpinion,"
i do ",opinion-decl,,positive,punc,type,stop
69,14,B,decl,34.0,expressOpinion,"
i think i i got a Super Advance or a Super Saver or something like that ",alternative-opinion-decl,fare,positive,punc,type,stop
69,24,B,decl,54.0,expressOpinion,"
and i think it's the same train ",opinion-decl,,positive,punc,type,stop
69,26,B,decl,64.0,expressOpinion,"
i guess the go... thing i was worrying about on the Sunday is i miss that ",report-opinion-decl,miss-day,positive,punc,type,stop
69,56,B,decl,152.0,expressOpinion,"
i probably need to think about that ",opinion-probability-constrain-decl,,positive,punc,type,stop
70,56,B,decl,95.0,expressOpinion,"
it doesn't it really doesn't matter whether i go into Macclesfield or Wilmslow ",alternative-condition-decl,,negative,punc,type,stop
70,128,B,decl,246.0,expressOpinion,"
i think this is her ",opinion-decl,,positive,overlap,type,start
70,128,B,decl,246.0,expressOpinion,"
i think this is her ",opinion-decl,,positive,punc,type,stop
