DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
12,77,A,decl,125.0,informIntent-hold,"
i'm just checking that from Euston
",intent,location-from-verify,positive,,,
12,85,A,decl,146.0,informIntent-hold,"
i'm just checking that for you
",intent-closure,verify,positive,,,
12,93,A,frag,161.0,informIntent-hold,"
just check that ",,to-enum-verify,positive,pause,length,2s
18,30,B,q-yn,70.0,informIntent-hold,"
can i just get my credit card
",closed,creditcard,positive,,,
18,39,A,decl,92.0,informIntent-hold,"
i'll just check the time ",intent,time-verify,positive,pause,length,4s
18,57,A,decl,128.0,informIntent-hold,"
just get the arrival time again
",,time-arrival,positive,,,
18,113,A,frag,221.0,informIntent-hold,"
",,verify,positive,pause,length,1s
19,21,A,decl,30.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you
",intent,fare-avail-verify,positive,,,
19,27,A,decl,39.0,informIntent-hold,"
i'm just checking to see what's the nearest time to that is a... is available ",intent,time-avail-verify,positive,pause,length,2s
21,11,A,decl,18.0,informIntent-hold,"
i'm just going to check to see what's the cheapest fare available to you
",intent,fare-avail-verify,positive,,,
22,13,A,decl,21.0,informIntent-hold,"
",intent-closure,verify,positive,pause,length,3s
22,13,A,decl,21.0,informIntent-hold,"
",intent-closure,verify,positive,overlap,type,start
22,15,A,decl,24.0,informIntent-hold,"
i'm just checking through the day for you for an advance purchase ticket
",,fare-day-journey-verify,positive,,,
23,21,A,decl,30.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available ",intent,fare-avail-verify,positive,pause,,
23,62,B,frag,96.0,informIntent-hold,"
just one moment i'll check ",intent,number-verify,positive,pause,length,3s
23,64,B,decl,100.0,informIntent-hold,"
i'm just checking it now ",closure,verify,positive,pause,length,7s
23,83,A,decl,129.0,informIntent-hold,"
i'll just going to reserve your seats ",intent,,positive,pause,,
23,85,A,decl,135.0,informIntent-hold,"
i'm just reserving your seat now ",,,positive,pause,length,2s
24,9,A,decl,15.0,informIntent-hold,"
i'm just going to check the 12 17 from Liverpool Lime Street arrives in Newcastle
",intent,arrival-location-time-from-verify,positive,,,
24,45,A,decl,75.0,informIntent-hold,"
i'm just writing this down
",intent,,positive,,,
26,29,A,decl,54.0,informIntent-hold,"
i'll specify Crewe and see what it brings up ",intent,,positive,pause,length,12s
26,29,A,decl,58.0,informIntent-hold,"
i'm just going to check availability to see what's your cheapest fare i can offer you
",poss1Intent,fare-avail-verify,positive,,,
26,33,A,decl,65.0,informIntent-hold,"
i'm just actually having to double check that time on the return
",,,,,,
26,35,A,decl,68.0,informIntent-hold,"
i'm just checking to see whether or not the super advance with the railcard is available ",poss2-condition-alternativeIntent,fare-avail-journey-verify-railcard,negative,backchannel,content,yeah
26,48,B,imp,101.0,informIntent-hold,"
let me get it the right way round ",closure,,positive,pause,,
27,27,A,decl,43.0,informIntent-hold,"
i'm checking for the super advance return at 41 pounds 50 each
",report,fare-verify,positive,,,
27,27,A,decl,45.0,informIntent-hold,"
i'm checking availability there ",report,avail-verify,positive,pause,length,7s
27,27,A,decl,49.0,informIntent-hold,"
i'm just checking for the Thursday on the return ",,day-fare-verify,positive,backchannel,content,thank you
28,15,A,decl,28.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent,fare-avail-journey-verify,positive,backchannel,content,alright
28,15,A,decl,28.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent,fare-avail-journey-verify,positive,backchannel,content,alright alright
28,45,A,decl,83.0,informIntent-hold,"
i'll check Saturday for you ",intent,day-verify,positive,pause,length,4s
29,17,A,decl,27.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you
",intent,fare-avail-verify,positive,,,
29,21,A,decl,34.0,informIntent-hold,"
i'm just checking that out for you
",intent,verify,positive,,,
29,29,A,frag,63.0,informIntent-hold,"
just check that for you
",,verify,positive,,,
30,17,A,decl,29.0,informIntent-hold,"
and i'm just checking to see what's your cheapest fare available to you
",intent,fare-avail-verify,positive,,,
32,38,B,decl,62.0,informIntent-hold,"
",opinionIntent,,positive,pause,,
32,38,B,decl,62.0,informIntent-hold,"
",opinionIntent,,positive,comment,content,12s_talking_to_someone_else_in_Indian_language
33,21,A,decl,26.0,informIntent-hold,"
i'm just going to check to see what's your cheapest fare available ",intent,fare-avail-verify,positive,backchannel,content,ok
33,25,A,decl,32.0,informIntent-hold,"
i'm just checking that for you
",intent,verify,positive,,,
34,13,A,decl,20.0,informIntent-hold,"
i'll just check that for you ",intent-closure,verify,positive,pause,,
34,17,A,decl,29.0,informIntent-hold,"
",intent,verify,positive,pause,,
34,27,A,decl,55.0,informIntent-hold,"
i'm just checking that for you ",intent,verify,positive,pause,length,7s
35,41,A,decl,65.0,informIntent-hold,"
i'm just going to check ",intent,fare-verify,positive,pause,,
35,57,A,frag,90.0,informIntent-hold,"
",,verify,positive,pause,,
